0.059486171816284794, 0.4193548387096774
0.10791315556339295, 0.10918114143920599
0.12532486889781794, 0.46401985111662536
0.15060481246824783, 0.49379652605459057
0.17360070201072322, 0.19851116625310183
0.19828444030179734, 0.40446650124069483
0.21855541979989326, 0.4143920595533499
0.24289067190655525, 0.22332506203473945
0.26141922048259036, 0.24813895781637718
0.28342423364529135, 0.2456575682382134
0.30806598564908694, 0.46401985111662536
0.3341520659352655, 0.25558312655086846
0.35421311399696853, 0.32754342431761785
0.3965436888312277, 0.8188585607940446
0.42426303569254276, 0.6277915632754343
0.4446767685673858, 0.5955334987593052
0.4647042275992661, 0.6774193548387097
0.4893165892019665, 0.40446650124069483
0.5355812791542283, 0.23325062034739463
0.555474382066817, 0.3548387096774194
0.5774038199124165, 0.3746898263027295
0.6076507412679019, 0.43672456575682383
0.6241765439407488, 0.5533498759305211
0.6445147014984904, 0.543424317617866
0.6692572205917545, 0.7320099255583126
0.6938191986497209, 0.47394540942928043
0.7177513823985086, 0.40198511166253104
0.7403106145532868, 0.23573200992555832
0.756508924185361, 0.4491315136476427
0.78051668325125, 0.3548387096774194
0.8272222292199365, 0.5533498759305211
0.8485134754989019, 0.7617866004962779
0.8712994336049844, 0.5285359801488834
0.894433877895479, 0.6923076923076923
0.9390149177278699, 0.5186104218362283
0.9635601012709247, 0.26550868486352364
